{Apodora_verrucosus, Ctenosaura_canorus} {Candoia_hodgsoni, Lamprophis_infrafrenata}
{Apodora_verrucosus, Nemorhaedus_parvus} {Apus_aristotelis, Eurynorhynchus_mycterizans}
{Acanthoceros_not, Ctenosaura_canorus} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Apodora_verrucosus, Ctenosaura_canorus} {Iomachus_erythropus, Otocoris_caudicinctus}
{Apus_aristotelis, Lamprophis_infrafrenata} {Elaphe_agama, Nemorhaedus_parvus}
{Ctenosaura_canorus, Trapelus_galericulata} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Acanthoceros_not, Eudramias_ignicapillus} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Apodora_verrucosus, Nemorhaedus_parvus} {Candoia_hodgsoni, Mochlus_stimsoni}
{Apodora_verrucosus, Elaphe_agama} {Gazella_homeana, Mochlus_stimsoni}
{Elaphe_agama, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Eudramias_ignicapillus, Gavia_equestris} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Apodora_verrucosus, Xenochrophis_erythropus} {Iomachus_erythropus, Mochlus_stimsoni}
{Apodora_verrucosus, Elaphe_agama} {Iomachus_erythropus, Otocoris_caudicinctus}
{Apodora_verrucosus, Trapelus_galericulata} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Apus_aristotelis, Candoia_hodgsoni} {Eudramias_ignicapillus, Gavia_equestris}
{Apodora_verrucosus, Trapelus_galericulata} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Elaphe_agama, Gavia_equestris}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Ctenosaura_canorus, Eudramias_ignicapillus}
{Acanthoceros_not, Apus_aristotelis} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Apodora_verrucosus, Gavia_equestris} {Gazella_homeana, Xenochrophis_erythropus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Mochlus_stimsoni}
{Apus_aristotelis, Candoia_hodgsoni} {Gavia_equestris, Nemorhaedus_parvus}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Iomachus_erythropus, Neophron_gemmicincta}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Elaphe_agama, Trapelus_galericulata}
{Eurynorhynchus_mycterizans, Lamprophis_infrafrenata} {Neophron_gemmicincta, Otocoris_caudicinctus}
{Ctenosaura_canorus, Elaphe_agama} {Spizaetus_albigula, Xenochrophis_erythropus}
{Gavia_equestris, Trapelus_galericulata} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Acanthoceros_not, Ctenosaura_canorus} {Camptoloma_mystaceus, Candoia_hodgsoni}
{Ctenosaura_canorus, Elaphe_agama} {Otocoris_caudicinctus, Spizaetus_albigula}
{Elaphe_agama, Trapelus_galericulata} {Spizaetus_albigula, Xenochrophis_erythropus}
{Elaphe_agama, Trapelus_galericulata} {Otocoris_caudicinctus, Spizaetus_albigula}
{Candoia_hodgsoni, Gazella_homeana} {Nemorhaedus_parvus, Trapelus_galericulata}
{Apus_aristotelis, Mochlus_stimsoni} {Ctenosaura_canorus, Elaphe_agama}
{Camptoloma_mystaceus, Mochlus_stimsoni} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Ctenosaura_canorus, Neophron_gemmicincta} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Candoia_hodgsoni, Mochlus_stimsoni} {Eudramias_ignicapillus, Gavia_equestris}
{Apodora_verrucosus, Nemorhaedus_parvus} {Gazella_homeana, Lamprophis_infrafrenata}
{Eurynorhynchus_mycterizans, Lamprophis_infrafrenata} {Iomachus_erythropus, Neophron_gemmicincta}
{Acanthoceros_not, Neophron_gemmicincta} {Elaphe_agama, Nemorhaedus_parvus}
{Candoia_hodgsoni, Mochlus_stimsoni} {Gavia_equestris, Nemorhaedus_parvus}
{Ctenosaura_canorus, Gavia_equestris} {Eurynorhynchus_mycterizans, Mochlus_stimsoni}
{Acanthoceros_not, Trapelus_galericulata} {Spizaetus_albigula, Xenochrophis_erythropus}
{Camptoloma_mystaceus, Eurynorhynchus_mycterizans} {Elaphe_agama, Trapelus_galericulata}
{Camptoloma_mystaceus, Nemorhaedus_parvus} {Iomachus_erythropus, Mochlus_stimsoni}
{Acanthoceros_not, Trapelus_galericulata} {Otocoris_caudicinctus, Spizaetus_albigula}
{Apodora_verrucosus, Nemorhaedus_parvus} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Apodora_verrucosus, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Spizaetus_albigula}
{Apodora_verrucosus, Nemorhaedus_parvus} {Iomachus_erythropus, Neophron_gemmicincta}
{Elaphe_agama, Eudramias_ignicapillus} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Apodora_verrucosus, Nemorhaedus_parvus} {Ctenosaura_canorus, Otocoris_caudicinctus}
{Elaphe_agama, Eudramias_ignicapillus} {Iomachus_erythropus, Spizaetus_albigula}
{Elaphe_agama, Nemorhaedus_parvus} {Neophron_gemmicincta, Spizaetus_albigula}
{Acanthoceros_not, Elaphe_agama} {Candoia_hodgsoni, Gazella_homeana}
{Camptoloma_mystaceus, Spizaetus_albigula} {Nemorhaedus_parvus, Trapelus_galericulata}
{Apodora_verrucosus, Eurynorhynchus_mycterizans} {Iomachus_erythropus, Mochlus_stimsoni}
{Lamprophis_infrafrenata, Xenochrophis_erythropus} {Nemorhaedus_parvus, Trapelus_galericulata}
{Acanthoceros_not, Otocoris_caudicinctus} {Elaphe_agama, Nemorhaedus_parvus}
{Acanthoceros_not, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Apodora_verrucosus, Gazella_homeana} {Iomachus_erythropus, Otocoris_caudicinctus}
{Apus_aristotelis, Eurynorhynchus_mycterizans} {Eudramias_ignicapillus, Gavia_equestris}
{Eudramias_ignicapillus, Iomachus_erythropus} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Apodora_verrucosus, Eudramias_ignicapillus} {Ctenosaura_canorus, Neophron_gemmicincta}
{Apodora_verrucosus, Eudramias_ignicapillus} {Apus_aristotelis, Otocoris_caudicinctus}
{Acanthoceros_not, Elaphe_agama} {Camptoloma_mystaceus, Neophron_gemmicincta}
{Eurynorhynchus_mycterizans, Neophron_gemmicincta} {Gavia_equestris, Trapelus_galericulata}
{Ctenosaura_canorus, Trapelus_galericulata} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Ctenosaura_canorus, Trapelus_galericulata} {Iomachus_erythropus, Spizaetus_albigula}
{Gavia_equestris, Nemorhaedus_parvus} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Ctenosaura_canorus, Iomachus_erythropus} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Gavia_equestris, Nemorhaedus_parvus} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Acanthoceros_not, Apodora_verrucosus} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Apodora_verrucosus, Trapelus_galericulata} {Eurynorhynchus_mycterizans, Iomachus_erythropus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Apodora_verrucosus, Gavia_equestris} {Mochlus_stimsoni, Spizaetus_albigula}
{Candoia_hodgsoni, Iomachus_erythropus} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Acanthoceros_not, Nemorhaedus_parvus} {Camptoloma_mystaceus, Otocoris_caudicinctus}
{Apodora_verrucosus, Elaphe_agama} {Camptoloma_mystaceus, Iomachus_erythropus}
{Apodora_verrucosus, Ctenosaura_canorus} {Gazella_homeana, Iomachus_erythropus}
{Acanthoceros_not, Eudramias_ignicapillus} {Candoia_hodgsoni, Gazella_homeana}
{Apodora_verrucosus, Gavia_equestris} {Iomachus_erythropus, Mochlus_stimsoni}
{Apodora_verrucosus, Gavia_equestris} {Lamprophis_infrafrenata, Neophron_gemmicincta}
{Apus_aristotelis, Eurynorhynchus_mycterizans} {Elaphe_agama, Nemorhaedus_parvus}
{Apus_aristotelis, Eurynorhynchus_mycterizans} {Gavia_equestris, Nemorhaedus_parvus}
{Acanthoceros_not, Candoia_hodgsoni} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Camptoloma_mystaceus, Mochlus_stimsoni} {Elaphe_agama, Eudramias_ignicapillus}
{Iomachus_erythropus, Mochlus_stimsoni} {Neophron_gemmicincta, Trapelus_galericulata}
{Gavia_equestris, Nemorhaedus_parvus} {Gazella_homeana, Spizaetus_albigula}
{Iomachus_erythropus, Mochlus_stimsoni} {Nemorhaedus_parvus, Otocoris_caudicinctus}
{Acanthoceros_not, Ctenosaura_canorus} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Acanthoceros_not, Nemorhaedus_parvus} {Candoia_hodgsoni, Xenochrophis_erythropus}
{Acanthoceros_not, Ctenosaura_canorus} {Apodora_verrucosus, Nemorhaedus_parvus}
{Ctenosaura_canorus, Elaphe_agama} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Elaphe_agama, Trapelus_galericulata} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Camptoloma_mystaceus, Candoia_hodgsoni} {Iomachus_erythropus, Mochlus_stimsoni}
{Elaphe_agama, Trapelus_galericulata} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Apodora_verrucosus, Neophron_gemmicincta} {Iomachus_erythropus, Mochlus_stimsoni}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Iomachus_erythropus, Spizaetus_albigula}
{Camptoloma_mystaceus, Candoia_hodgsoni} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Acanthoceros_not, Apodora_verrucosus} {Eurynorhynchus_mycterizans, Otocoris_caudicinctus}
{Apodora_verrucosus, Elaphe_agama} {Gazella_homeana, Iomachus_erythropus}
{Camptoloma_mystaceus, Eurynorhynchus_mycterizans} {Elaphe_agama, Gavia_equestris}
{Acanthoceros_not, Ctenosaura_canorus} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Camptoloma_mystaceus, Eurynorhynchus_mycterizans} {Ctenosaura_canorus, Eudramias_ignicapillus}
{Apodora_verrucosus, Ctenosaura_canorus} {Gazella_homeana, Xenochrophis_erythropus}
{Acanthoceros_not, Ctenosaura_canorus} {Apus_aristotelis, Spizaetus_albigula}
{Eudramias_ignicapillus, Gavia_equestris} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Candoia_hodgsoni, Neophron_gemmicincta} {Nemorhaedus_parvus, Trapelus_galericulata}
{Apus_aristotelis, Elaphe_agama} {Iomachus_erythropus, Mochlus_stimsoni}
{Apodora_verrucosus, Trapelus_galericulata} {Camptoloma_mystaceus, Neophron_gemmicincta}
{Camptoloma_mystaceus, Neophron_gemmicincta} {Ctenosaura_canorus, Elaphe_agama}
{Acanthoceros_not, Spizaetus_albigula} {Apodora_verrucosus, Elaphe_agama}
{Elaphe_agama, Gavia_equestris} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Eudramias_ignicapillus, Trapelus_galericulata} {Eurynorhynchus_mycterizans, Spizaetus_albigula}
{Acanthoceros_not, Gavia_equestris} {Spizaetus_albigula, Xenochrophis_erythropus}
{Acanthoceros_not, Trapelus_galericulata} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Acanthoceros_not, Gavia_equestris} {Otocoris_caudicinctus, Spizaetus_albigula}
{Acanthoceros_not, Apus_aristotelis} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Eudramias_ignicapillus, Gavia_equestris} {Gazella_homeana, Spizaetus_albigula}
{Acanthoceros_not, Apus_aristotelis} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Acanthoceros_not, Trapelus_galericulata} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Elaphe_agama, Eudramias_ignicapillus} {Eurynorhynchus_mycterizans, Otocoris_caudicinctus}
{Candoia_hodgsoni, Lamprophis_infrafrenata} {Elaphe_agama, Trapelus_galericulata}
{Apodora_verrucosus, Elaphe_agama} {Gazella_homeana, Xenochrophis_erythropus}
{Elaphe_agama, Nemorhaedus_parvus} {Gazella_homeana, Lamprophis_infrafrenata}
{Candoia_hodgsoni, Otocoris_caudicinctus} {Nemorhaedus_parvus, Trapelus_galericulata}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Iomachus_erythropus, Mochlus_stimsoni}
{Apodora_verrucosus, Trapelus_galericulata} {Gazella_homeana, Neophron_gemmicincta}
{Camptoloma_mystaceus, Otocoris_caudicinctus} {Ctenosaura_canorus, Elaphe_agama}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Candoia_hodgsoni, Iomachus_erythropus} {Elaphe_agama, Eudramias_ignicapillus}
{Acanthoceros_not, Spizaetus_albigula} {Apodora_verrucosus, Nemorhaedus_parvus}
{Apodora_verrucosus, Eudramias_ignicapillus} {Candoia_hodgsoni, Lamprophis_infrafrenata}
{Apodora_verrucosus, Nemorhaedus_parvus} {Apus_aristotelis, Otocoris_caudicinctus}
{Elaphe_agama, Nemorhaedus_parvus} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Acanthoceros_not, Trapelus_galericulata} {Camptoloma_mystaceus, Otocoris_caudicinctus}
{Apus_aristotelis, Gazella_homeana} {Nemorhaedus_parvus, Trapelus_galericulata}
{Elaphe_agama, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Spizaetus_albigula}
{Iomachus_erythropus, Lamprophis_infrafrenata} {Nemorhaedus_parvus, Trapelus_galericulata}
{Elaphe_agama, Nemorhaedus_parvus} {Iomachus_erythropus, Neophron_gemmicincta}
{Eurynorhynchus_mycterizans, Spizaetus_albigula} {Nemorhaedus_parvus, Trapelus_galericulata}
{Gavia_equestris, Trapelus_galericulata} {Gazella_homeana, Spizaetus_albigula}
{Acanthoceros_not, Ctenosaura_canorus} {Neophron_gemmicincta, Spizaetus_albigula}
{Acanthoceros_not, Trapelus_galericulata} {Candoia_hodgsoni, Xenochrophis_erythropus}
{Lamprophis_infrafrenata, Neophron_gemmicincta} {Nemorhaedus_parvus, Trapelus_galericulata}
{Elaphe_agama, Gazella_homeana} {Iomachus_erythropus, Otocoris_caudicinctus}
{Camptoloma_mystaceus, Candoia_hodgsoni} {Elaphe_agama, Eudramias_ignicapillus}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Eudramias_ignicapillus, Trapelus_galericulata}
{Acanthoceros_not, Ctenosaura_canorus} {Camptoloma_mystaceus, Gazella_homeana}
{Acanthoceros_not, Ctenosaura_canorus} {Apus_aristotelis, Eurynorhynchus_mycterizans}
{Apus_aristotelis, Mochlus_stimsoni} {Elaphe_agama, Nemorhaedus_parvus}
{Apus_aristotelis, Iomachus_erythropus} {Nemorhaedus_parvus, Trapelus_galericulata}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Eurynorhynchus_mycterizans, Otocoris_caudicinctus}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Spizaetus_albigula}
{Apodora_verrucosus, Ctenosaura_canorus} {Mochlus_stimsoni, Spizaetus_albigula}
{Acanthoceros_not, Ctenosaura_canorus} {Candoia_hodgsoni, Mochlus_stimsoni}
{Apodora_verrucosus, Ctenosaura_canorus} {Lamprophis_infrafrenata, Neophron_gemmicincta}
{Acanthoceros_not, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Gazella_homeana}
{Apus_aristotelis, Xenochrophis_erythropus} {Iomachus_erythropus, Mochlus_stimsoni}
{Eudramias_ignicapillus, Gavia_equestris} {Eurynorhynchus_mycterizans, Iomachus_erythropus}
{Apus_aristotelis, Xenochrophis_erythropus} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Acanthoceros_not, Elaphe_agama} {Camptoloma_mystaceus, Mochlus_stimsoni}
{Candoia_hodgsoni, Lamprophis_infrafrenata} {Elaphe_agama, Gavia_equestris}
{Candoia_hodgsoni, Lamprophis_infrafrenata} {Ctenosaura_canorus, Eudramias_ignicapillus}
{Eudramias_ignicapillus, Gavia_equestris} {Mochlus_stimsoni, Neophron_gemmicincta}
{Acanthoceros_not, Gavia_equestris} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Elaphe_agama, Eudramias_ignicapillus}
{Acanthoceros_not, Gavia_equestris} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Acanthoceros_not, Nemorhaedus_parvus} {Apus_aristotelis, Lamprophis_infrafrenata}
{Candoia_hodgsoni, Nemorhaedus_parvus} {Iomachus_erythropus, Mochlus_stimsoni}
{Apodora_verrucosus, Ctenosaura_canorus} {Camptoloma_mystaceus, Spizaetus_albigula}
{Apodora_verrucosus, Elaphe_agama} {Mochlus_stimsoni, Spizaetus_albigula}
{Apodora_verrucosus, Ctenosaura_canorus} {Apus_aristotelis, Neophron_gemmicincta}
{Apodora_verrucosus, Eudramias_ignicapillus} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Gavia_equestris, Nemorhaedus_parvus} {Gazella_homeana, Neophron_gemmicincta}
{Apodora_verrucosus, Elaphe_agama} {Eurynorhynchus_mycterizans, Mochlus_stimsoni}
{Acanthoceros_not, Nemorhaedus_parvus} {Candoia_hodgsoni, Spizaetus_albigula}
{Acanthoceros_not, Eudramias_ignicapillus} {Camptoloma_mystaceus, Mochlus_stimsoni}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Gazella_homeana, Spizaetus_albigula}
{Gazella_homeana, Iomachus_erythropus} {Nemorhaedus_parvus, Trapelus_galericulata}
{Acanthoceros_not, Trapelus_galericulata} {Candoia_hodgsoni, Gazella_homeana}
{Camptoloma_mystaceus, Eurynorhynchus_mycterizans} {Elaphe_agama, Eudramias_ignicapillus}
{Gavia_equestris, Trapelus_galericulata} {Mochlus_stimsoni, Neophron_gemmicincta}
{Apodora_verrucosus, Elaphe_agama} {Camptoloma_mystaceus, Spizaetus_albigula}
{Gavia_equestris, Trapelus_galericulata} {Lamprophis_infrafrenata, Mochlus_stimsoni}
{Apodora_verrucosus, Elaphe_agama} {Apus_aristotelis, Neophron_gemmicincta}
{Apodora_verrucosus, Trapelus_galericulata} {Camptoloma_mystaceus, Mochlus_stimsoni}
{Elaphe_agama, Trapelus_galericulata} {Gazella_homeana, Neophron_gemmicincta}
{Acanthoceros_not, Ctenosaura_canorus} {Gazella_homeana, Lamprophis_infrafrenata}
{Apodora_verrucosus, Gavia_equestris} {Spizaetus_albigula, Xenochrophis_erythropus}
{Elaphe_agama, Gavia_equestris} {Eurynorhynchus_mycterizans, Gazella_homeana}
{Apodora_verrucosus, Gavia_equestris} {Otocoris_caudicinctus, Spizaetus_albigula}
{Candoia_hodgsoni, Spizaetus_albigula} {Ctenosaura_canorus, Trapelus_galericulata}
{Apus_aristotelis, Camptoloma_mystaceus} {Iomachus_erythropus, Mochlus_stimsoni}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Ctenosaura_canorus, Elaphe_agama}
{Apus_aristotelis, Camptoloma_mystaceus} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Eudramias_ignicapillus, Gavia_equestris} {Gazella_homeana, Neophron_gemmicincta}
{Apus_aristotelis, Xenochrophis_erythropus} {Elaphe_agama, Eudramias_ignicapillus}
{Acanthoceros_not, Ctenosaura_canorus} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Acanthoceros_not, Ctenosaura_canorus} {Lamprophis_infrafrenata, Spizaetus_albigula}
{Acanthoceros_not, Apodora_verrucosus} {Gazella_homeana, Mochlus_stimsoni}
{Acanthoceros_not, Ctenosaura_canorus} {Iomachus_erythropus, Neophron_gemmicincta}
{Ctenosaura_canorus, Gavia_equestris} {Gazella_homeana, Spizaetus_albigula}
{Camptoloma_mystaceus, Neophron_gemmicincta} {Elaphe_agama, Nemorhaedus_parvus}
{Acanthoceros_not, Nemorhaedus_parvus} {Apus_aristotelis, Camptoloma_mystaceus}
{Acanthoceros_not, Apodora_verrucosus} {Iomachus_erythropus, Otocoris_caudicinctus}
{Apodora_verrucosus, Ctenosaura_canorus} {Camptoloma_mystaceus, Eurynorhynchus_mycterizans}
{Acanthoceros_not, Nemorhaedus_parvus} {Gazella_homeana, Otocoris_caudicinctus}
{Elaphe_agama, Nemorhaedus_parvus} {Iomachus_erythropus, Mochlus_stimsoni}
{Camptoloma_mystaceus, Eurynorhynchus_mycterizans} {Eudramias_ignicapillus, Trapelus_galericulata}
{Apus_aristotelis, Lamprophis_infrafrenata} {Ctenosaura_canorus, Trapelus_galericulata}
{Apodora_verrucosus, Gazella_homeana} {Iomachus_erythropus, Mochlus_stimsoni}
{Elaphe_agama, Eudramias_ignicapillus} {Gazella_homeana, Mochlus_stimsoni}
{Acanthoceros_not, Nemorhaedus_parvus} {Candoia_hodgsoni, Eurynorhynchus_mycterizans}
{Apodora_verrucosus, Eudramias_ignicapillus} {Apus_aristotelis, Mochlus_stimsoni}
{Apodora_verrucosus, Ctenosaura_canorus} {Candoia_hodgsoni, Iomachus_erythropus}
{Eudramias_ignicapillus, Xenochrophis_erythropus} {Iomachus_erythropus, Mochlus_stimsoni}
{Acanthoceros_not, Nemorhaedus_parvus} {Iomachus_erythropus, Xenochrophis_erythropus}
{Camptoloma_mystaceus, Otocoris_caudicinctus} {Elaphe_agama, Nemorhaedus_parvus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Mochlus_stimsoni, Neophron_gemmicincta}
{Elaphe_agama, Eudramias_ignicapillus} {Iomachus_erythropus, Otocoris_caudicinctus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Mochlus_stimsoni}
{Apodora_verrucosus, Elaphe_agama} {Camptoloma_mystaceus, Eurynorhynchus_mycterizans}
{Apodora_verrucosus, Trapelus_galericulata} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Acanthoceros_not, Gavia_equestris} {Candoia_hodgsoni, Gazella_homeana}
{Candoia_hodgsoni, Spizaetus_albigula} {Ctenosaura_canorus, Gavia_equestris}
{Apodora_verrucosus, Elaphe_agama} {Candoia_hodgsoni, Iomachus_erythropus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Xenochrophis_erythropus}
{Acanthoceros_not, Gavia_equestris} {Camptoloma_mystaceus, Neophron_gemmicincta}
{Candoia_hodgsoni, Spizaetus_albigula} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Iomachus_erythropus, Mochlus_stimsoni} {Otocoris_caudicinctus, Trapelus_galericulata}
{Apodora_verrucosus, Gavia_equestris} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Apodora_verrucosus, Gavia_equestris} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Elaphe_agama, Gavia_equestris} {Gazella_homeana, Otocoris_caudicinctus}
{Nemorhaedus_parvus, Trapelus_galericulata} {Neophron_gemmicincta, Spizaetus_albigula}
{Apus_aristotelis, Neophron_gemmicincta} {Gavia_equestris, Trapelus_galericulata}
{Ctenosaura_canorus, Gavia_equestris} {Mochlus_stimsoni, Neophron_gemmicincta}
{Ctenosaura_canorus, Gavia_equestris} {Lamprophis_infrafrenata, Mochlus_stimsoni}
{Apodora_verrucosus, Nemorhaedus_parvus} {Apus_aristotelis, Ctenosaura_canorus}
{Apodora_verrucosus, Nemorhaedus_parvus} {Spizaetus_albigula, Xenochrophis_erythropus}
{Apodora_verrucosus, Nemorhaedus_parvus} {Otocoris_caudicinctus, Spizaetus_albigula}
{Apus_aristotelis, Lamprophis_infrafrenata} {Ctenosaura_canorus, Gavia_equestris}
{Elaphe_agama, Gavia_equestris} {Iomachus_erythropus, Xenochrophis_erythropus}
{Eurynorhynchus_mycterizans, Neophron_gemmicincta} {Iomachus_erythropus, Mochlus_stimsoni}
{Ctenosaura_canorus, Trapelus_galericulata} {Neophron_gemmicincta, Otocoris_caudicinctus}
{Apodora_verrucosus, Gavia_equestris} {Camptoloma_mystaceus, Otocoris_caudicinctus}
{Apodora_verrucosus, Candoia_hodgsoni} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Ctenosaura_canorus, Gavia_equestris} {Eurynorhynchus_mycterizans, Xenochrophis_erythropus}
{Candoia_hodgsoni, Gazella_homeana} {Gavia_equestris, Trapelus_galericulata}
{Candoia_hodgsoni, Mochlus_stimsoni} {Ctenosaura_canorus, Trapelus_galericulata}
{Apus_aristotelis, Elaphe_agama} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Camptoloma_mystaceus, Ctenosaura_canorus} {Elaphe_agama, Nemorhaedus_parvus}
{Apodora_verrucosus, Eudramias_ignicapillus} {Gazella_homeana, Spizaetus_albigula}
{Apus_aristotelis, Elaphe_agama} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Acanthoceros_not, Candoia_hodgsoni} {Iomachus_erythropus, Mochlus_stimsoni}
{Apus_aristotelis, Lamprophis_infrafrenata} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Acanthoceros_not, Elaphe_agama} {Eurynorhynchus_mycterizans, Spizaetus_albigula}
{Ctenosaura_canorus, Xenochrophis_erythropus} {Elaphe_agama, Gavia_equestris}
{Ctenosaura_canorus, Trapelus_galericulata} {Otocoris_caudicinctus, Xenochrophis_erythropus}
{Candoia_hodgsoni, Lamprophis_infrafrenata} {Eudramias_ignicapillus, Trapelus_galericulata}
{Acanthoceros_not, Trapelus_galericulata} {Camptoloma_mystaceus, Mochlus_stimsoni}
{Eurynorhynchus_mycterizans, Otocoris_caudicinctus} {Iomachus_erythropus, Mochlus_stimsoni}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Neophron_gemmicincta, Otocoris_caudicinctus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Gazella_homeana}
{Acanthoceros_not, Elaphe_agama} {Apus_aristotelis, Xenochrophis_erythropus}
{Gavia_equestris, Nemorhaedus_parvus} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Acanthoceros_not, Ctenosaura_canorus} {Mochlus_stimsoni, Spizaetus_albigula}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Acanthoceros_not, Ctenosaura_canorus} {Lamprophis_infrafrenata, Neophron_gemmicincta}
{Acanthoceros_not, Ctenosaura_canorus} {Iomachus_erythropus, Mochlus_stimsoni}
{Eurynorhynchus_mycterizans, Xenochrophis_erythropus} {Nemorhaedus_parvus, Trapelus_galericulata}
{Elaphe_agama, Gazella_homeana} {Iomachus_erythropus, Mochlus_stimsoni}
{Acanthoceros_not, Eudramias_ignicapillus} {Eurynorhynchus_mycterizans, Spizaetus_albigula}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Eudramias_ignicapillus, Gavia_equestris}
{Camptoloma_mystaceus, Spizaetus_albigula} {Gavia_equestris, Trapelus_galericulata}
{Apus_aristotelis, Eurynorhynchus_mycterizans} {Ctenosaura_canorus, Trapelus_galericulata}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Otocoris_caudicinctus, Xenochrophis_erythropus}
{Eudramias_ignicapillus, Trapelus_galericulata} {Gazella_homeana, Lamprophis_infrafrenata}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Elaphe_agama, Nemorhaedus_parvus}
{Apodora_verrucosus, Trapelus_galericulata} {Eurynorhynchus_mycterizans, Spizaetus_albigula}
